species,subspecies,date_collected,bird_id,lon_dd,lat_dd,location,source,inrange,dist_km,sex,type,unit,mean_l,mean_r,sd_l,sd_r,fa_left_right,fa_ratio,fa_abs_mm,decade,biome,geometry,file_name,FC_buffer,FC_percentage.value,to_remove,FC_proportion,log_dist
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,700,60.35087719298245,0,0.6035087719298246,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,800,63.668903803132,0,0.6366890380313199,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,900,66.54854712969525,0,0.6654854712969525,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1000,68.94178376828219,0,0.6894178376828219,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1100,69.5260663507109,0,0.695260663507109,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1200,70.38805970149254,0,0.7038805970149253,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1300,72.04958397011377,0,0.7204958397011377,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1400,74.05729318912599,0,0.7405729318912598,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1500,74.71337579617835,0,0.7471337579617835,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1995,74043,-50.64194,-14.227562,"Serra Negra, GO, Brasil",MZUSP,TRUE,204.61777605581997,female,w,mm,145.60333333333332,145.22333333333333,0.15044378795195093,0.26764404221528254,0.37999999999999545,1.0026166593981682,0.37999999999999545,1995,CERRADO,"c(-50.64194, -14.227562)",COLECAO_5_CERRADO-1995.tif,100,0,0,0,5.321143731736759
